mm,day,yyyy,HH_UTC,MM,umean1,umean,wind_dir,z0,ol,u_star,sigma_v,Zm_1,Zm_2
8,24,2009,11,4,3.65,3.7,253,0.058955,-4.8931,0.4637,0.44,2.83,5.66
8,24,2009,12,0,3.25,3.3,269,0.08618,-4.0591,0.48339,0.46,2.83,5.66
8,24,2009,12,4,2.8,3.2,279,0.12014,-2.8554,0.54569,0.12,2.83,5.66
8,24,2009,13,3,0.45,1,274,0.98488,-4.8773,0.69148,0.69,2.83,5.66
8,24,2009,15,2,0.45,0.95,226,0.85675,-3.4066,0.72699,0.69,2.83,5.66
8,24,2009,15,4,2.8,3.15,284,0.0252,-54.173,0.25149,0.42,2.83,5.66
8,25,2009,10,1,3.2,3.45,322,0.029955,-1.1358,0.43918,0.28,2.83,5.66
8,25,2009,10,5,3.85,4.75,307,0.2638,-36.201,0.7207,0.51,2.83,5.66
8,25,2009,11,3,4.4,4.65,271,0.0088491,-1.4255,0.41551,0.65,2.83,5.66
8,25,2009,11,5,2.4,2.65,263,0.12919,-1.0285,0.64979,0.55,2.83,5.66
8,25,2009,13,4,7.05,7.2,260,0.0035459,-2.9703,0.50189,0.24,2.83,5.66
8,25,2009,13,5,4.75,5.15,264,0.011372,-9.7017,0.39252,0.1,2.83,5.66
8,25,2009,16,1,3.7,3.95,265,0.020746,-29.453,0.31498,0.46,2.83,5.66
8,25,2009,16,3,1.95,2.3,315,0.12699,-22.599,0.28945,0.69,2.83,5.66
8,27,2009,12,2,3.1,3.5,263,0.077299,-9.7523,0.41355,0.42,2.83,5.66
8,27,2009,12,4,4.9,5.2,257,0.00020627,-75.701,0.21286,0.16,2.83,5.66
8,27,2009,15,2,1.7,1.95,252,0.099501,-23.166,0.22551,0.59,2.83,5.66
8,28,2009,15,2,2.45,2.9,242,0.1259,-126.7,0.32299,0.61,2.83,5.66
8,31,2009,15,2,3.95,4.55,224,0.45585,-202.49,0.79581,0.57,2.83,5.66
9,1,2009,13,0,3,3.15,247,0.0046897,-0.82623,0.26577,0.02,2.83,5.66
9,1,2009,14,0,0.65,1.35,222,1.2958,-10.759,0.80783,0.44,2.83,5.66
9,1,2009,14,5,1.75,1.95,257,0.018532,-102.99,0.14354,0.2,2.83,5.66
9,2,2009,12,1,1.35,1.45,279,0.00050836,-145.21,0.06473,0.65,2.83,5.66
9,2,2009,13,5,1.55,1.75,332,0.22895,-2.1612,0.45845,0.17,2.83,5.66
9,2,2009,15,0,3.9,3.75,283,6588.4,-3.7889,-0.18412,0.43,2.83,5.66
9,3,2009,11,5,3.4,3.9,238,0.044464,-83.659,0.34359,0.54,2.83,5.66
9,3,2009,13,2,0.9,1.2,229,0.48871,-16.467,0.26822,0.04,2.83,5.66
9,3,2009,15,2,1.55,2.15,293,0.53815,-104.7,0.40201,0.04,2.83,5.66
9,3,2009,16,5,2.75,3.2,244,0.046735,-496.06,0.27543,0.64,2.83,5.66
9,3,2009,17,0,3.25,3.65,250,0.036908,-23.891,0.32945,0.56,2.83,5.66
9,4,2009,11,1,6.2,6.35,306,0.00064062,-3.4147,0.33819,0.35,2.83,5.66
9,4,2009,12,5,4.4,5,298,0.12108,-4.8722,0.76266,0.25,2.83,5.66
9,4,2009,15,0,3.4,4,243,0.11789,-36.783,0.46728,0.06,2.83,5.66
9,4,2009,16,1,4.8,5.45,306,0.073589,-20.69,0.58643,0.55,2.83,5.66
9,5,2009,12,3,2.85,3.6,357,0.24437,-110.72,0.49735,0.05,2.83,5.66
9,5,2009,12,4,2.9,3.3,326,0.07205,-23.173,0.34969,0.44,2.83,5.66
9,5,2009,13,0,4.05,4.7,279,0.11035,-19.331,0.56995,0.23,2.83,5.66
9,5,2009,13,1,2.5,3.05,306,0.26262,-13.798,0.52316,0.2,2.83,5.66
9,5,2009,13,2,4.45,4.65,273,0.0030787,-0.98285,0.35307,0.39,2.83,5.66
9,5,2009,14,2,3.75,4.15,254,0.13557,-3.3242,0.72448,0.54,2.83,5.66
9,5,2009,14,3,4.25,4.65,257,0.10301,-2.4384,0.77942,0.34,2.83,5.66
9,5,2009,15,0,2.8,2.9,245,0.040986,-100.97,0.25853,0.03,2.83,5.66
9,5,2009,16,1,3.45,3.75,274,0.040818,-2.0051,0.4698,0.51,2.83,5.66
9,6,2009,10,0,3.95,3.7,251,10660,-35.635,-0.19162,0.37,2.83,5.66
9,6,2009,11,3,3.65,3.95,275,0.083933,-2.0609,0.6358,0.58,2.83,5.66
9,6,2009,11,5,4,4.35,239,0.040973,-2.8499,0.51296,0.16,2.83,5.66
9,6,2009,12,4,3.75,3.5,266,1410.1,-12.813,-0.23017,0.04,2.83,5.66
9,6,2009,14,1,5.9,6.3,288,0.0069061,-6.3176,0.4544,0.37,2.83,5.66
9,6,2009,14,3,3.65,3.95,253,0.076086,-5.1549,0.51331,0.03,2.83,5.66
9,6,2009,14,4,3.4,4,280,0.11548,-39.782,0.46189,0.11,2.83,5.66
9,6,2009,14,5,2.05,2.4,276,0.14686,-13.527,0.33204,0.27,2.83,5.66
9,6,2009,15,2,4.1,5,308,0.16298,-193.29,0.59127,0.1,2.83,5.66
9,7,2009,9,2,3.3,3.75,297,0.041179,-57.845,0.32938,0.23,2.83,5.66
9,7,2009,9,4,4.25,4.15,270,18.398,-26.789,-0.92379,0.49,2.83,5.66
9,7,2009,10,3,2.95,3.35,258,0.13096,-4.1702,0.54379,0.08,2.83,5.66
9,7,2009,12,2,3.65,3.9,260,0.0022899,-14.842,0.22353,0.23,2.83,5.66
9,7,2009,13,0,3.95,4.15,233,0.084376,-26.309,0.46847,0.35,2.83,5.66
9,7,2009,13,2,2.95,3.3,273,0.039438,-21.436,0.30434,0.31,2.83,5.66
9,7,2009,13,3,2.15,2.35,233,0.11515,-0.91832,0.56416,0.34,2.83,5.66
9,7,2009,13,4,4.55,4.75,252,0.031647,-112.66,0.3974,0.56,2.83,5.66
9,7,2009,14,4,3.15,3.6,301,0.45815,-55.315,0.68341,0.42,2.83,5.66
9,7,2009,14,5,2.85,3.35,243,0.19108,-1.5453,0.87796,0.02,2.83,5.66
9,8,2009,9,2,2.8,3,280,0.38221,-78.68,0.5276,0.66,2.83,5.66
9,8,2009,10,0,6.3,5.4,281,128.99,-84.983,-0.6692,0.04,2.83,5.66
9,8,2009,11,3,4,4.05,282,0.00021348,-9.8521,0.17954,0.32,2.83,5.66
9,8,2009,12,0,4.7,5.15,247,0.060692,-0.9714,0.87691,0.51,2.83,5.66
9,8,2009,12,3,4.95,5.15,257,0.00066595,-2.5497,0.28028,0.19,2.83,5.66
9,8,2009,13,2,4,4.65,263,0.11475,-32.243,0.54422,0.48,2.83,5.66
9,8,2009,13,3,2.7,2.85,286,3.34E-05,-231.4,0.097572,0.67,2.83,5.66
9,8,2009,13,4,2.95,3.4,283,0.11535,-16.861,0.42386,0.05,2.83,5.66
9,8,2009,14,2,4.85,5.25,257,0.0088827,-11.756,0.37712,0.41,2.83,5.66
9,8,2009,14,3,5,5.35,267,0.20507,-21.44,0.81641,0.48,2.83,5.66
9,8,2009,15,0,3.35,3.25,262,118.99,-2.5772,-0.28927,0.03,2.83,5.66
9,8,2009,15,2,6.25,6.6,259,0.0030062,-4.1379,0.42962,0.54,2.83,5.66
9,8,2009,16,0,4.2,4.9,263,0.1082,-35.509,0.5599,0.05,2.83,5.66
9,10,2009,8,4,4.25,4.55,254,0.00031174,-162.94,0.1926,0.08,2.83,5.66
9,10,2009,9,2,4.4,5.1,239,0.052525,-903.61,0.44669,0.06,2.83,5.66
9,10,2009,10,1,4.05,4.45,223,0.064404,-1.7352,0.66931,0.47,2.83,5.66
9,10,2009,10,2,3.6,3.85,253,0.015923,-2.4877,0.36335,0.03,2.83,5.66
9,10,2009,10,3,7.9,9.2,267,0.094003,-82.167,0.96462,0.08,2.83,5.66
9,10,2009,11,0,5.6,5.9,271,0.019553,-16.331,0.48448,0.47,2.83,5.66
9,10,2009,11,2,4.85,5.05,262,0.015122,-1.1881,0.52973,0.32,2.83,5.66
9,10,2009,12,0,3.4,4.2,257,0.18741,-188.61,0.51842,0.61,2.83,5.66
9,10,2009,12,3,4.35,4.6,236,0.06382,-3.0541,0.62265,0.62,2.83,5.66
9,10,2009,13,0,6.45,6.65,249,0.015009,-12.616,0.53314,0.6,2.83,5.66
9,10,2009,13,4,4.8,5.95,249,0.31402,-1.9955,1.9933,0.03,2.83,5.66
9,10,2009,14,2,3.9,4.65,221,0.10266,-116.84,0.49437,0.19,2.83,5.66
9,10,2009,14,5,3.45,3.9,272,0.10244,-2.9623,0.61864,0.04,2.83,5.66
9,10,2009,15,2,3.35,3.6,212,0.0094086,-5.1642,0.28017,0.06,2.83,5.66
9,10,2009,16,0,3.35,3.6,263,0.29454,-21.515,0.63708,0.3,2.83,5.66
9,10,2009,16,2,3.1,2.95,195,6.52E+05,-111.45,-0.10252,0.66,2.83,5.66
9,10,2009,16,4,3.5,3.75,251,0.065333,-1.8772,0.5615,0.69,2.83,5.66
9,11,2009,9,3,2.8,3.1,259,0.027621,-15.538,0.27124,0.54,2.83,5.66
9,11,2009,10,4,3.65,3.95,244,0.037022,-1.2105,0.53093,0.22,2.83,5.66
9,11,2009,11,0,6.05,5.85,229,841.85,-1.1284,-0.34133,0.33,2.83,5.66
9,11,2009,11,1,3.1,3.5,253,0.086976,-6.1164,0.4577,0.47,2.83,5.66
9,11,2009,11,4,4.7,5.7,290,0.22821,-19.156,0.8814,0.12,2.83,5.66
9,11,2009,13,1,4.3,4.75,228,0.030136,-10.895,0.43693,0.08,2.83,5.66
9,11,2009,14,4,3.45,3.65,293,0.012025,-0.42317,0.43469,0.26,2.83,5.66
9,11,2009,15,2,2.8,2.95,235,0.006074,-0.9228,0.25865,0.23,2.83,5.66
9,11,2009,16,3,3.65,4.25,253,0.19275,-15.784,0.63509,0.49,2.83,5.66
9,11,2009,17,0,3.65,4.05,229,0.082395,-2.0032,0.64655,0.08,2.83,5.66
9,12,2009,9,5,2.95,3.8,289,0.3481,-63.138,0.61106,0.55,2.83,5.66
9,12,2009,11,0,4.6,5.1,284,0.062056,-4.6863,0.6266,0.42,2.83,5.66
9,12,2009,11,3,2.1,2.5,292,0.1646,-40.356,0.32009,0.61,2.83,5.66
9,12,2009,12,4,1.9,2,333,0.22817,-7.4191,0.38082,0.02,2.83,5.66
9,12,2009,14,0,3.55,3.6,256,1.7077,-1756.1,1.6893,0.37,2.83,5.66
9,12,2009,14,2,2.9,3.15,241,0.039809,-0.77265,0.48273,0.63,2.83,5.66
9,12,2009,14,4,2.4,2.55,270,0.067109,-1.0432,0.44932,0.35,2.83,5.66
9,12,2009,15,3,2.4,2.55,226,0.0051577,-3.942,0.18242,0.2,2.83,5.66
9,12,2009,15,4,1.55,1.9,308,0.22483,-56.718,0.26243,0.36,2.83,5.66
9,12,2009,15,5,2.2,2.45,304,0.14832,-1.0726,0.64314,0.22,2.83,5.66
9,12,2009,16,2,2.1,2.25,283,0.013877,-2.2095,0.20918,0.37,2.83,5.66
9,13,2009,9,3,3,3.05,304,0.0080075,-1.8155,0.26259,0.32,2.83,5.66
9,13,2009,9,4,1.1,1.25,308,0.097484,-1.7118,0.22245,0.48,2.83,5.66
9,13,2009,10,1,2,2.5,280,0.35862,-20.073,0.46263,0.26,2.83,5.66
9,13,2009,11,1,2.95,3.15,317,0.052505,-6.4801,0.35585,0.32,2.83,5.66
9,13,2009,12,1,3.4,4,296,0.14399,-16.402,0.53685,0.65,2.83,5.66
9,13,2009,12,3,4.2,4.25,260,0.1772,-11.953,0.68743,0.66,2.83,5.66
9,13,2009,13,0,2.8,3.05,285,0.084149,-0.51664,0.76975,0.07,2.83,5.66
9,13,2009,13,1,2.6,3.1,328,0.2305,-5.0136,0.61702,0.57,2.83,5.66
9,13,2009,13,4,2.05,2.45,344,0.19684,-6.1356,0.43378,0.04,2.83,5.66
9,13,2009,14,0,3.7,4.1,308,0.048263,-7.1038,0.44276,0.6,2.83,5.66
9,13,2009,14,3,3.7,4.45,277,0.20675,-0.74827,1.8339,0.5,2.83,5.66
9,13,2009,14,4,4.1,5.3,248,0.38027,-143.93,0.83845,0.1,2.83,5.66
9,13,2009,15,1,2.9,3.45,283,0.14554,-0.53959,1.2595,0.08,2.83,5.66
9,13,2009,15,3,3.2,3.25,226,0.0061724,-1.6646,0.26812,0.58,2.83,5.66
9,13,2009,17,1,1.35,1.6,294,0.14481,-20.753,0.2098,0.23,2.83,5.66
9,14,2009,9,0,2.95,3.7,292,0.30142,-59.137,0.56516,0.51,2.83,5.66
9,14,2009,10,2,3.85,4.3,323,0.026145,-26.612,0.35886,0.52,2.83,5.66
9,14,2009,10,3,2.65,2.85,340,0.052816,-18.29,0.28848,0.35,2.83,5.66
9,14,2009,11,1,2.3,2.6,247,0.089085,-2.4863,0.40672,0.37,2.83,5.66
9,14,2009,11,2,1.3,1.6,341,0.25148,-25.44,0.24789,0.09,2.83,5.66
9,14,2009,13,3,2.5,2.4,328,21.219,-129.25,-0.58272,0.48,2.83,5.66
9,14,2009,13,4,1.35,1.35,261,1.1206,-6.5882,1.3562,0.18,2.83,5.66
9,14,2009,14,1,2.35,2.45,270,0.00042722,-3.2223,0.12406,0.15,2.83,5.66
9,14,2009,15,0,2.15,2.5,267,0.15037,-4.2199,0.42768,0.16,2.83,5.66
9,14,2009,15,2,3.2,3.7,235,0.10639,-11.05,0.47452,0.39,2.83,5.66
9,14,2009,15,5,3.65,3.9,279,0.0020998,-16.146,0.21989,0.41,2.83,5.66
9,14,2009,16,3,2.2,2.35,295,0.0841,-2.3358,0.36982,0.26,2.83,5.66
9,14,2009,16,5,0.65,1.6,245,1.8757,-468.44,0.60576,0.46,2.83,5.66
9,15,2009,11,2,3.2,3.45,270,0.029984,-1.1269,0.44003,0.61,2.83,5.66
9,15,2009,11,3,1.6,1.95,238,0.23597,-6.1436,0.37527,0.56,2.83,5.66
9,15,2009,12,0,4.05,4.6,247,0.049044,-31.279,0.43453,0.07,2.83,5.66
9,15,2009,12,1,5.45,5.9,271,0.017894,-7.2488,0.50414,0.1,2.83,5.66
9,15,2009,12,2,4,4.7,259,0.080516,-367.13,0.4566,0.26,2.83,5.66
9,15,2009,13,1,2.25,2.5,215,0.027751,-17.049,0.21761,0.46,2.83,5.66
9,15,2009,15,3,0.6,1.25,284,0.88629,-3.6651,0.94732,0.03,2.83,5.66
9,15,2009,16,4,2.35,2.5,252,0.14948,-14.727,0.35574,0.14,2.83,5.66
9,15,2009,17,1,2.05,2.45,173,0.10668,-202.63,0.25812,0.25,2.83,5.66
9,16,2009,8,4,3.7,4,218,0.0080246,-13.268,0.27982,0.2,2.83,5.66
9,16,2009,9,2,2.5,3.05,229,0.23347,-34.584,0.44467,0.48,2.83,5.66
9,16,2009,11,4,2.2,2.45,260,0.07382,-0.88701,0.46661,0.44,2.83,5.66
9,16,2009,13,1,3.15,3.55,223,0.092151,-12.28,0.42971,0.26,2.83,5.66
9,16,2009,13,4,0.45,1.15,292,1.8673,-261.88,0.44841,0.56,2.83,5.66
9,16,2009,14,0,1.6,1.9,200,0.17709,-2.1874,0.41938,0.35,2.83,5.66
9,16,2009,14,2,3.55,3.75,271,0.0032932,-4.43,0.24623,0.66,2.83,5.66
9,16,2009,14,3,2.6,2.85,291,0.051269,-1.8587,0.38965,0.42,2.83,5.66
9,16,2009,16,0,1.25,1.45,22,0.1351,-1.2972,0.32991,0.43,2.83,5.66
9,16,2009,17,3,0.4,0.85,175,0.95459,-4.4345,0.60991,0.68,2.83,5.66
9,17,2009,8,0,0.55,1.2,74,1.7045,-50.279,0.53868,0.24,2.83,5.66
9,17,2009,10,0,2.75,3.1,19,0.072689,-8.323,0.3673,0.38,2.83,5.66
9,17,2009,10,3,0.4,1,248,1.5883,-29.453,0.48382,0.35,2.83,5.66
9,17,2009,11,2,2.2,2.25,282,0.0031861,-105.4,0.12886,0.59,2.83,5.66
9,17,2009,11,4,1.75,1.9,352,0.29827,-14.927,0.35484,0.23,2.83,5.66
9,17,2009,12,4,3.2,3.45,249,0.027995,-1.6676,0.4,0.13,2.83,5.66
9,17,2009,13,0,0.2,0.45,200,0.3845,-0.74067,0.48778,0.26,2.83,5.66
9,17,2009,13,1,2.4,2.85,199,0.11439,-51.838,0.32561,0.05,2.83,5.66
9,17,2009,13,4,0.35,0.85,69,1.7476,-70.709,0.36273,0.68,2.83,5.66
9,17,2009,15,2,2.7,2.8,350,0.089958,-10.187,0.35667,0.11,2.83,5.66
9,17,2009,15,3,4.45,4.85,322,0.051338,-1.1305,0.7428,0.02,2.83,5.66
9,17,2009,15,5,2.6,3.1,311,0.13597,-41.427,0.37476,0.29,2.83,5.66
9,17,2009,16,2,3.9,4.45,318,0.15064,-2.7969,0.84404,0.26,2.83,5.66
9,17,2009,17,0,3,3.15,269,0.18593,-19.925,0.47227,0.34,2.83,5.66
9,18,2009,10,1,3.4,3.95,9,0.084156,-30.678,0.42798,0.27,2.83,5.66
9,18,2009,11,0,2.2,2.8,1,0.35793,-18.538,0.52458,0.34,2.83,5.66
9,18,2009,11,2,2.5,2.9,341,0.058005,-83.241,0.27206,0.68,2.83,5.66
9,18,2009,11,3,3.4,3.4,328,3.6734,-31.237,-5.4821,0.45,2.83,5.66
9,18,2009,13,1,3.1,3.65,308,0.16471,-13.51,0.52536,0.35,2.83,5.66
9,18,2009,14,4,2.65,3.45,326,0.47352,-58.174,0.63503,0.7,2.83,5.66
9,18,2009,15,1,4.05,4.8,256,0.19058,-10.319,0.75931,0.63,2.83,5.66
9,18,2009,15,2,2.95,3.1,268,0.35419,-113.87,0.5235,0.24,2.83,5.66
9,18,2009,16,1,2.5,2.9,295,0.065049,-57.399,0.28398,0.51,2.83,5.66
9,18,2009,16,2,1.95,2.25,303,0.15278,-7.8042,0.34334,0.23,2.83,5.66
9,19,2009,10,0,2.45,2.9,320,0.192,-14.288,0.43761,0.69,2.83,5.66
9,19,2009,10,5,1.8,1.95,303,0.030034,-0.65775,0.28114,0.23,2.83,5.66
9,19,2009,11,4,2.8,3.05,289,0.095448,-0.81439,0.68805,0.36,2.83,5.66
9,19,2009,12,3,3.65,4.05,278,0.024269,-20.747,0.33782,0.56,2.83,5.66
9,19,2009,12,5,2,2.05,291,0.021427,-9.11,0.18243,0.22,2.83,5.66
9,19,2009,13,2,4.1,4.35,312,0.088627,-29.044,0.49157,0.55,2.83,5.66
9,19,2009,13,4,2.95,3.45,273,0.088469,-84.957,0.35574,0.48,2.83,5.66
9,19,2009,14,0,2.3,2.8,338,0.20877,-24.134,0.40848,0.14,2.83,5.66
9,19,2009,14,2,4.05,3.85,288,94.3,-26.884,-0.4669,0.33,2.83,5.66
9,19,2009,14,4,3.8,3.95,303,0.019797,-0.75506,0.48638,0.12,2.83,5.66
9,19,2009,15,4,2.95,3.4,320,0.090864,-38.996,0.36807,0.24,2.83,5.66
9,19,2009,16,0,2.05,2.35,305,0.1231,-1.0416,0.5508,0.5,2.83,5.66
9,19,2009,16,4,3.6,3.85,303,0.0097739,-5.8545,0.29789,0.64,2.83,5.66
9,20,2009,11,2,2.75,2.95,289,0.023351,-0.56235,0.40514,0.32,2.83,5.66
9,20,2009,12,1,3.3,3.7,292,0.028893,-28.734,0.3143,0.26,2.83,5.66
9,20,2009,13,3,3,3.45,227,0.04872,-68.501,0.31446,0.24,2.83,5.66
9,20,2009,13,4,1.05,1.5,290,0.63251,-17.893,0.38535,0.49,2.83,5.66
9,20,2009,15,4,2.55,2.85,335,0.08552,-1.1008,0.5434,0.33,2.83,5.66
9,21,2009,9,3,3.45,4.05,321,0.059355,-479.71,0.36981,0.36,2.83,5.66
9,21,2009,9,4,1.95,2.05,320,0.043115,-11.604,0.2074,0.5,2.83,5.66
9,21,2009,11,3,1.2,1.35,352,0.081025,-1.6715,0.22374,0.38,2.83,5.66
9,21,2009,11,5,1.95,2,285,0.2645,-4.7923,0.46583,0.6,2.83,5.66
9,21,2009,12,0,3.05,3.4,280,0.02452,-43.074,0.27216,0.54,2.83,5.66
9,21,2009,12,3,3.95,4.45,249,0.07806,-5.3877,0.57387,0.64,2.83,5.66
9,21,2009,12,5,3.7,3.9,262,0.036855,-27.804,0.35481,0.26,2.83,5.66
9,21,2009,13,2,4,4.7,274,0.16363,-10.197,0.70357,0.56,2.83,5.66
9,21,2009,13,3,3.25,3.45,249,0.014514,-0.42643,0.43386,0.66,2.83,5.66
9,21,2009,14,2,0.35,0.8,280,1.481,-20.209,0.40988,0.17,2.83,5.66
9,21,2009,16,0,2.55,2.65,314,0.033105,-0.52811,0.42518,0.13,2.83,5.66
9,21,2009,16,2,1.25,1.85,320,0.74196,-47.059,0.44018,0.45,2.83,5.66
9,21,2009,16,5,1.8,2.6,352,0.76474,-69.032,0.5977,0.5,2.83,5.66
9,22,2009,8,5,2.3,2.65,328,0.056583,-55.174,0.2509,0.01,2.83,5.66
9,22,2009,9,1,3.6,3.8,297,0.053189,-14.719,0.3961,0.62,2.83,5.66
9,22,2009,11,4,2.1,1.95,332,11.716,-0.80092,-0.26781,0.41,2.83,5.66
9,22,2009,12,2,3.4,3.5,13,0.058402,-2.772,0.47506,0.5,2.83,5.66
9,22,2009,13,4,2.8,3.05,247,0.0015882,-545.32,0.15417,0.02,2.83,5.66
9,22,2009,13,5,3.5,3.85,293,0.03226,-5.0285,0.39268,0.35,2.83,5.66
9,22,2009,14,1,2.3,2.6,275,0.08408,-4.4469,0.35481,0.07,2.83,5.66
9,22,2009,15,1,4.2,4.95,263,0.16655,-8.1152,0.77519,0.04,2.83,5.66
9,23,2009,9,3,2.3,2.45,263,0.0070776,-3.4691,0.18795,0.29,2.83,5.66
9,23,2009,10,4,3,3.15,277,0.0021149,-2.5153,0.2028,0.6,2.83,5.66
9,23,2009,11,0,1.25,2,218,1.1314,-9.8441,1.0763,0.59,2.83,5.66
9,23,2009,11,1,2.55,2.75,276,0.089132,-1.1361,0.53555,0.7,2.83,5.66
9,23,2009,11,2,2.1,2.4,283,0.10263,-5.6296,0.33623,0.38,2.83,5.66
9,23,2009,11,3,4.05,5.1,257,0.39865,-4.5881,1.4306,0.08,2.83,5.66
9,23,2009,12,2,1.6,2.05,269,0.42135,-4.2119,0.61718,0.5,2.83,5.66
9,23,2009,13,1,3.6,4.15,274,0.13573,-0.84865,1.1265,0.32,2.83,5.66
9,23,2009,13,2,2.1,2.5,269,0.51419,-26.903,0.54012,0.11,2.83,5.66
9,23,2009,13,5,3.4,3.5,253,0.05197,-4.8192,0.41844,0.42,2.83,5.66
9,23,2009,14,0,4.95,5.4,240,0.026759,-7.3111,0.5032,0.49,2.83,5.66
9,23,2009,14,1,2.75,3.8,241,0.53689,-113.23,0.70483,0.08,2.83,5.66
9,23,2009,14,2,4.7,5.35,226,0.27932,-4.7871,1.2118,0.27,2.83,5.66
9,23,2009,15,0,2.6,3.05,204,0.77713,-79.986,0.7445,0.66,2.83,5.66
9,23,2009,15,1,0.7,1.5,228,1.3958,-14.784,0.82844,0.56,2.83,5.66
9,23,2009,16,3,2.6,2.7,261,0.1132,-5.0853,0.41344,0.59,2.83,5.66
9,23,2009,16,5,2.05,2.15,288,0.056721,-2.4851,0.29177,0.4,2.83,5.66
9,23,2009,17,1,1.2,1.5,268,0.30483,-19.479,0.2599,0.53,2.83,5.66
9,24,2009,9,5,3.25,3.55,263,0.050438,-1.1626,0.5362,0.42,2.83,5.66
9,24,2009,10,2,1.55,1.9,269,0.26383,-18.96,0.3112,0.26,2.83,5.66
9,24,2009,10,3,2.3,2.7,296,0.44527,-17.97,0.57882,0.51,2.83,5.66
9,24,2009,10,4,2.65,3,267,0.088805,-5.6612,0.39992,0.53,2.83,5.66
9,24,2009,10,5,2.4,2.35,243,7.3027,-0.58804,-0.34557,0.24,2.83,5.66
9,24,2009,11,1,0.5,1.2,196,1.8508,-247.9,0.4641,0.6,2.83,5.66
9,24,2009,11,2,3.25,4,286,0.30579,-3.0456,1.0901,0.61,2.83,5.66
9,24,2009,12,2,4.7,5.45,262,0.15284,-0.61671,1.9234,0.29,2.83,5.66
9,24,2009,12,3,1.9,1.85,213,17.296,-27.723,-0.40897,0.18,2.83,5.66
9,24,2009,13,0,2.8,3.15,224,0.076632,-16.319,0.35069,0.09,2.83,5.66
9,24,2009,13,5,1.75,2.45,304,0.28721,-0.74089,1.5071,0.43,2.83,5.66
9,24,2009,14,5,2.55,2.95,294,0.1076,-12.055,0.37518,0.24,2.83,5.66
9,24,2009,15,1,2.35,2.55,301,0.015833,-9.742,0.20682,0.25,2.83,5.66
9,24,2009,15,4,3.65,3.95,262,0.037564,-0.75263,0.59657,0.25,2.83,5.66
9,24,2009,16,1,1.35,1.8,313,0.53598,-13.365,0.44343,0.2,2.83,5.66
9,24,2009,16,4,2.05,2.25,250,0.14735,-2.2906,0.45213,0.04,2.83,5.66
9,24,2009,16,5,1.8,2.15,269,0.31966,-2.1062,0.71958,0.42,2.83,5.66
9,25,2009,10,5,3.25,3.45,269,0.011496,-1.2268,0.33443,0.43,2.83,5.66
9,25,2009,11,1,1.95,2.25,282,0.21041,-1.148,0.73251,0.68,2.83,5.66
9,25,2009,11,2,3.45,3.8,265,0.023706,-16.076,0.32102,0.39,2.83,5.66
9,25,2009,13,3,3.1,3.5,238,0.085932,-6.4721,0.45197,0.33,2.83,5.66
9,25,2009,13,4,3.4,3.45,285,0.0080995,-0.44069,0.37109,0.14,2.83,5.66
9,25,2009,14,3,2.55,2.75,217,0.079459,-7.8829,0.34104,0.63,2.83,5.66
9,25,2009,14,5,3.15,3.7,232,0.17577,-18.437,0.52337,0.09,2.83,5.66
9,25,2009,15,2,3.4,3.55,230,0.020603,-2.8591,0.35254,0.16,2.83,5.66
9,25,2009,16,5,2.85,2.9,269,0.070942,-75.939,0.30134,0.65,2.83,5.66
9,26,2009,9,4,1.9,1.95,229,0.033522,-5.4605,0.20348,0.45,2.83,5.66
9,26,2009,10,3,0.45,1,307,1.0429,-5.6865,0.66785,0.28,2.83,5.66
9,26,2009,11,1,4,4.4,281,0.034778,-7.9715,0.43176,0.59,2.83,5.66
9,26,2009,12,3,3.95,4.05,283,2.09E-05,-1.1768,0.15813,0.38,2.83,5.66
9,26,2009,13,2,3.25,3.55,273,0.1071,-4.2369,0.53674,0.21,2.83,5.66
9,26,2009,13,5,1.3,1.65,261,0.26338,-118.57,0.23147,0.06,2.83,5.66
9,26,2009,14,2,3.25,3.45,185,0.0032785,-7.8688,0.21649,0.15,2.83,5.66
9,26,2009,14,4,2.75,3.15,262,0.07863,-16.302,0.35338,0.43,2.83,5.66
9,26,2009,15,0,3.35,4.15,254,0.28384,-20.351,0.69345,0.64,2.83,5.66
9,26,2009,15,1,4.45,4.95,313,0.037301,-14.295,0.46601,0.68,2.83,5.66
9,26,2009,15,4,4.4,5.35,257,0.13619,-496.57,0.59215,0.27,2.83,5.66
9,27,2009,9,2,3.2,3.15,340,68791,-76.972,-0.13215,0.33,2.83,5.66
9,27,2009,10,3,2.45,2.45,0,3.9262,-51.917,-4.6659,0.03,2.83,5.66
9,27,2009,12,2,3.75,4.25,254,0.083211,-7.7499,0.52931,0.04,2.83,5.66
9,27,2009,12,5,4.25,4.85,294,0.027505,-262.24,0.37786,0.67,2.83,5.66
9,27,2009,13,4,3.15,3.45,349,0.053312,-0.80121,0.58745,0.04,2.83,5.66
9,27,2009,14,4,2.3,2.4,222,0.15299,-4.4276,0.42649,0.39,2.83,5.66
9,27,2009,15,1,2.75,3.25,292,0.18079,-7.6212,0.53124,0.22,2.83,5.66
9,27,2009,15,3,2.8,3.1,286,0.018618,-31.607,0.23918,0.68,2.83,5.66
9,27,2009,16,4,2.3,2.65,287,0.24384,-2.237,0.70929,0.62,2.83,5.66
9,27,2009,16,5,2.2,2.5,312,0.057819,-24.269,0.2499,0.25,2.83,5.66
